Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38),C3H5(32),C4H6(30)
6.128545336759773e-10,0.11224538593200341,0.0,0.0,0.0,0.0,0.99999975174762346,2.4662865716737406e-07,8.0486214793160604e-10,6.3907458869134696e-12,7.9028246529478701e-10,9.0447216862945386e-12,1.3139190061948897e-11,5.0534646267895132e-22,1.2867980218188963e-22,1.6311153089717285e-24,5.5060221517625782e-37,2.2019514144298396e-39,1.2464668270001497e-34,3.3762219548339495e-39
7.402009303715967e-10,0.11224538882722225,0.0,0.0,0.0,0.0,0.99999970015554718,2.9787455212974798e-07,9.7470040155312557e-10,9.3225256352123829e-12,9.5350652051665676e-10,1.3217749927063174e-11,1.9153427629134045e-11,1.0552781964616237e-21,2.5322207220911971e-22,3.8157540983216194e-24,1.8342479024243016e-36,7.3414545678739935e-39,4.0071701134335914e-34,1.3053451131723386e-38
8.675473270672161e-10,0.11224539172253054,0.0,0.0,0.0,0.0,0.99999964856100143,3.4911988963575076e-07,1.1454165454061874e-09,1.2806161427973608e-11,1.1164044762042333e-09,1.8189444682400359e-11,2.6292398572036334e-11,1.9547763107474475e-21,4.5003746188412175e-22,7.8388748260663415e-24,5.0944191502031639e-36,2.0402073194217844e-38,1.0782790525806266e-33,4.0994119253804931e-38
9.948937237628354e-10,0.11224539461792878,0.0,0.0,0.0,0.0,0.99999959696398422,4.0036466940705668e-07,1.3170042480348226e-09,1.6841650568511651e-11,1.2789826543380003e-09,2.3963905397450813e-11,3.4553876966070972e-11,3.3217581139140892e-21,7.4243555725936245e-22,1.4662436032252299e-23,1.2411628521190464e-35,4.972923268696788e-38,2.5532318664634641e-33,1.1130685049286952e-37
9.999999999999999e-10,0.11224540040899673,0.0,0.0,0.0,0.0,0.99999959489501944,4.0241944697784324e-07,1.3239025767211452e-09,1.7014971302691667e-11,1.2854950587814274e-09,2.4212244686232131e-11,3.490851800929812e-11,3.3881257607636317e-21,7.5651635079258736e-22,1.5011238644735519e-23,1.2838118438019552e-35,5.1438953617574764e-38,2.6378654930273668e-33,1.1567393044956982e-37
1.2495865171540742e-09,0.11224540040899673,0.0,0.0,0.0,0.0,0.99999949376253017,5.0285255463178539e-07,1.6627693357056215e-09,2.6568178059063177e-11,1.6032046339746078e-09,3.793739121065607e-11,5.4435653057291414e-11,7.9923054233294181e-21,1.7223678920593138e-21,4.2023304913339506e-23,5.6346938812394009e-35,2.2593065843841955e-37,1.0986620698698037e-32,6.2499323723123134e-37
1.504279310545313e-09,0.11224540620042964,0.0,0.0,0.0,0.0,0.99999939055117204,6.0533820557576847e-07,2.0119464198536333e-09,3.8502086356029979e-11,1.9262216284472765e-09,5.5170443511147476e-11,7.8781796057944119e-11,1.6268164548602592e-20,3.4432270850274301e-21,9.9980845674485329e-23,1.9358648580446453e-34,7.7659342001182277e-37,3.5982137545320865e-32,2.5362959020310484e-36
1.7589721039365517e-09,0.11224541199223091,0.0,0.0,0.0,0.0,0.99999928732989685,7.0782162001090713e-07,2.3644873856494019e-09,5.264335352961121e-11,2.2480816769634923e-09,7.5694842044281837e-11,1.0757601966168235e-10,2.9524874267765106e-20,6.2056922065605628e-21,2.0893813735060608e-22,5.4996289598526835e-34,2.2070071975041257e-36,9.7854901805628841e-32,8.2733761004827477e-36
2.0136648973277903e-09,0.11224541778440399,0.0,0.0,0.0,0.0,0.99999918409869071,8.103027957096123e-07,2.7203452188814676e-09,6.899195747182718e-11,2.5688317181750712e-09,9.9541919537725368e-11,1.4080269122062577e-10,4.9282656012016501e-20,1.03598325070867e-20,3.9678285988335904e-22,1.3616043331503678e-33,5.4655941908928106e-36,2.3273541533475559e-31,2.3101861417556018e-35
2.523050484110268e-09,0.11224542936987866,0.0,0.0,0.0,0.0,0.99999897760643286,1.0152584219891535e-06,3.4418287149188396e-09,1.0831108645959042e-10,3.2071842494810957e-09,1.5732729956194663e-10,2.2049398920504042e-10,1.1495283424438784e-19,2.4486536024390294e-20,1.167399321046714e-21,6.3782555698835735e-33,2.5613691555488168e-35,1.0045963005475803e-30,1.3805316107309498e-34
2.9814975122144977e-09,0.11224543979811034,0.0,0.0,0.0,0.0,0.99999879172929951,1.1997108068220295e-06,4.1020574829931205e-09,1.5124716934755499e-10,3.7783546108310968e-09,2.2100328335633698e-10,3.0723113505233336e-10,2.1385063129550407e-19,4.6467103542295774e-20,2.6055664444944507e-21,1.97763642555232e-32,7.943616561381625e-35,2.931210390695212e-30,5.0103451138159363e-34
3.4399445403187276e-09,0.11224545022759701,0.0,0.0,0.0,0.0,0.9999986058197744,1.3841559035201066e-06,4.7723493548924583e-09,2.0133467265699329e-10,4.3466109225513912e-09,2.9591273139676656e-10,4.0811461173240583e-10,3.6229243551661092e-19,8.0612592321724822e-20,5.1956125911751589e-21,5.2164635536581389e-32,2.0956689738127733e-34,7.3052673541062124e-30,1.5110990961705942e-33
3.898391568422957e-09,0.11224546065835685,0.0,0.0,0.0,0.0,0.99999841987777194,1.5685936991025397e-06,5.4524667590963345e-09,2.5857346231825501e-10,4.9121903171567837e-09,3.8222353834899253e-10,5.2307502894713774e-10,5.724215020049218e-19,1.3069419441489905e-19,9.5170553045024621e-21,1.2196626528973148e-31,4.9005327068520515e-34,1.6213184692682224e-29,3.9655663640482604e-33
4.356838596527187e-09,0.11224547109040746,0.0,0.0,0.0,0.0,0.99999823390320552,1.7530241805911208e-06,6.1421818085233995e-09,3.2296340303231114e-10,5.4753202429405467e-09,4.8009967478657792e-10,6.5204875725287104e-10,8.5694091990300612e-19,2.0096571233690309e-19,1.6316216139988243e-20,2.5978640633229959e-31,1.0439160972405195e-33,3.2886659935668759e-29,9.360216470528927e-33
4.815285624631417e-09,0.11224548152376612,0.0,0.0,0.0,0.0,0.99999804789598679,1.9374473350102827e-06,6.8412759123062581e-09,3.945043583700125e-10,6.0362188520919999e-09,5.8970134379855959e-10,7.949776964469965e-10,1.2290301587168774e-18,2.961547402360976e-19,2.6525680130988271e-20,5.1355531974630164e-31,2.0638299553375222e-33,6.2069768721439974e-29,2.0309867399962225e-32
5.2737326527356465e-09,0.11224549195844954,0.0,0.0,0.0,0.0,0.99999786185602535,2.1218631493869996e-06,7.5495393948399797e-09,4.7319619087380203e-10,6.5950953815471576e-09,7.111851351693356e-10,9.5180904879587458e-10,1.702281364281458e-18,4.2145385010121528e-19,4.1283797961362693e-20,9.5495519043404517e-31,3.8379653673711116e-33,1.1043006427001751e-28,4.11409328179841e-32
6.190626708944106e-09,0.1122455128318564,0.0,0.0,0.0,0.0,0.99999748967750601,2.4906727061330761e-06,8.9927783388103618e-09,6.5203193294486212e-10,7.7075766035642428e-09,9.9040820056117498e-10,1.3069931060786691e-09,3.008449110469326e-18,7.8542865879743591e-19,9.0135850741919178e-20,2.8545203634856315e-30,1.1473627410135189e-32,3.0382565473804415e-28,1.4348401445157779e-31
7.011615274906032e-09,0.11224553152659851,0.0,0.0,0.0,0.0,0.99999715631613051,2.8208803948668495e-06,1.0314263701395877e-08,8.3643255593214816e-10,8.6987432711231793e-09,1.2822455718085815e-09,1.6717895158846724e-09,4.6634176980867151e-18,1.2743157520636003e-18,1.6546224080487892e-19,6.6863914495478209e-30,2.6877764213662092e-32,6.6455482264128194e-28,3.7935190155817158e-31
7.832603840867957e-09,0.1122455502258312,0.0,0.0,0.0,0.0,0.9999968228482945,3.151064345037377e-06,1.1662299221686672e-08,1.0437637313380008e-09,9.6862742585830961e-09,1.6144462895010159e-09,2.0805769157574545e-09,6.8660600713887021e-18,1.9596203748927825e-18,2.8408051018900298e-19,1.4251285602671119e-29,5.7290448652077025e-32,1.3291201976911809e-27,9.0102150343480777e-31
8.653592406829883e-09,0.11224556892963869,0.0,0.0,0.0,0.0,0.99999648927342777,3.4812244822180647e-06,1.3035953658656775e-08,1.2740246445751259e-09,1.0671098276758559e-08,1.9877990218948101e-09,2.533214405515383e-09,9.7046893521016521e-18,2.8865964533914198e-18,4.622230890392465e-19,2.8153190750295702e-29,1.1318205703706802e-31,2.474940692585721e-27,1.9621954732984604e-30
9.474580972791809e-09,0.11224558763810215,0.0,0.0,0.0,0.0,0.99999615559094757,3.8113607320022865e-06,1.4434362861317695e-08,1.5272144767288539e-09,1.1654076940314926e-08,2.4030652344887693e-09,3.0296009774919265e-09,1.3269980639490925e-17,4.1046441027316876e-18,7.1962700294306653e-19,5.2265270936273393e-29,2.1012671738723534e-31,4.3474256298415738e-27,3.9820351043234771e-30
9.999999999999999e-09,0.11224560635129985,0.0,0.0,0.0,0.0,0.99999594198296249,4.0226298709010969e-06,1.5341939562818973e-08,1.7012840404990293e-09,1.2282570115255935e-08,2.6911650830751067e-09,3.3702078120484024e-09,1.5975832605335951e-17,5.061424021190698e-18,9.3666215863614306e-19,7.5536936717475644e-29,3.0369490548007128e-31,6.0749089489653378e-27,6.0717295957801875e-30
1.0295569538753734e-08,0.11224560635129985,0.0,0.0,0.0,0.0,0.99999582180025925,4.1414730200023794e-06,1.5856724932180579e-08,1.8033324056995151e-09,1.2636009603163744e-08,2.8609811472198105e-09,3.5696726371936648e-09,1.7654764950088644e-17,5.6671692482804197e-18,1.0798381679421388e-18,9.2140722646869821e-29,3.7045457433190799e-31,7.2750548957510664e-27,7.624236596339895e-30
1.111655810471566e-08,0.11224562506930759,0.0,0.0,0.0,0.0,0.99999548790075754,4.4715612718485334e-06,1.7302295494408883e-08,2.1023776073235792e-09,1.361763809019813e-08,3.3622596503749174e-09,4.1533995863605296e-09,2.2953831402409556e-17,7.6314451941333259e-18,1.5705143892139247e-18,1.5547417504305588e-28,6.2510757910034967e-31,1.1685685760254971e-26,1.3895689738032701e-29
1.1937546670677586e-08,0.11224564379219858,0.0,0.0,0.0,0.0,0.99999515389182758,4.8016254131877894e-06,1.8770383408346218e-08,2.4243492563765149e-09,1.4599650979769142e-08,3.9075920387094975e-09,4.7807836736087923e-09,2.9263866959982839e-17,1.0058483097304401e-17,2.2237113875432574e-18,2.5261757513615614e-28,1.0157137344088654e-30,1.8124182853693562e-26,2.4265910415106569e-29
1.2758535236639511e-08,0.11224566252004388,0.0,0.0,0.0,0.0,0.99999481977284377,5.1316653696833629e-06,2.0260347163286947e-08,2.7692465273646789e-09,1.5582687211117666e-08,4.4976494714400457e-09,5.4518562461974948e-09,3.6683488046218211e-17,1.3012913455489398e-17,3.0761447565679749e-18,3.9718531569509515e-28,1.5970221903325701e-30,2.7271310908932232e-26,4.0816672360062875e-29
1.3579523802601437e-08,0.11224568125291236,0.0,0.0,0.0,0.0,0.99999448554317272,5.4616810670142121e-06,2.1771591584543098e-08,3.1370685951932962e-09,1.6567339376629677e-08,5.1330843040716526e-09,6.1666761889280767e-09,4.5313164331142483e-17,1.6562871127470992e-17,4.1694441707114386e-18,6.0676423715294722e-28,2.4397548544687518e-30,3.9963692140973691e-26,6.6432111268379489e-29
1.4400512368563363e-08,0.11224569999087099,0.0,0.0,0.0,0.0,0.99999415120217339,5.7916724308744134e-06,2.330356435624979e-08,3.5278146358871542e-09,1.7554157198313534e-08,5.8145314955171665e-09,6.9253278540673871e-09,5.5255019112792428e-17,2.077987775070907e-17,5.5504175208929426e-18,9.0369548379289968e-28,3.6337618027952298e-30,5.72149601197931e-26,1.0502987605935032e-28
1.5221500934525288e-08,0.11224571873398502,0.0,0.0,0.0,0.0,0.99999381674919652,6.12163938697229e-06,2.4855752523139421e-08,3.9414838273627772e-09,1.854365102526851e-08,6.5426100247448549e-09,7.7279189797623882e-09,6.6612744410826227e-17,2.5738727851464957e-17,7.2713144853781633e-18,1.3158957739843301e-27,5.2912939319149102e-30,8.0238247566683696e-26,1.6182717382819035e-28
1.6064749255899057e-08,0.1122457379907213,0.0,0.0,0.0,0.0,0.9999934731108151,6.4605273672564783e-06,2.6470570629877047e-08,4.3902319799280897e-09,1.9563256498933528e-08,7.3396086494152355e-09,8.5981498712226976e-09,7.9863125169733553e-17,3.1686242095190389e-17,9.4536292682971837e-18,1.8954555271665513e-27,7.6218581218693342e-30,1.114046807338661e-25,2.4629848862614933e-28
1.6907997577272826e-08,0.1122457572530304,0.0,0.0,0.0,0.0,0.99999312935289153,6.7993894394520132e-06,2.810573438444356e-08,4.8631614323751639e-09,2.0586660263258226e-08,8.1870780911125176e-09,9.5150346124816316e-09,9.4834411926588988e-17,3.8586511839521142e-17,1.2124923595771337e-17,2.678440237714496e-27,1.0770476626417869e-29,1.5200326944963841e-25,3.6673902202887896e-28
1.7751245898646595e-08,0.11224577652097768,0.0,0.0,0.0,0.0,0.99999278547470216,7.1382255231033567e-06,2.9760800627787224e-08,5.3602713034584696e-09,2.1614302609448151e-08,9.0856432912310913e-09,1.0478756860834273e-08,1.1164428118838478e-16,4.6530725614762724e-17,1.5361255087032849e-17,3.7199280503393894e-27,1.495865877334731e-29,2.0416427625703942e-25,5.3535910206005727e-28
1.9437742541394134e-08,0.11224581507404156,0.0,0.0,0.0,0.0,0.99999209735459649,7.815819403021557e-06,3.3129028817421067e-08,6.4270287980704981e-09,2.3683903259896199e-08,1.1038495341145266e-08,1.2547544018766466e-08,1.5125869056731953e-16,6.5931748681864998e-17,2.3868853907411518e-17,6.8550110661584566e-27,2.7566094799430631e-29,3.5339504371529833e-25,1.0828622431748421e-27
2.0851488620438895e-08,0.1122458474100029,0.0,0.0,0.0,0.0,0.99999152014427217,8.3837478392915804e-06,3.6010470639209e-08,7.3957789012903128e-09,2.5435227117131672e-08,1.2838339513387451e-08,1.4428072211514551e-08,1.9121072520712502e-16,8.6281941032675848e-17,3.3549980445582716e-17,1.0985675757564285e-26,4.417740908652357e-29,5.39502731059817e-25,1.8651981134182963e-27
2.212386009157918e-08,0.11224587652660241,0.0,0.0,0.0,0.0,0.99999100035773147,8.8948200821150886e-06,3.8647615029090648e-08,8.3257558171298429e-09,2.7025556374686587e-08,1.4587553447914777e-08,1.6235705351215223e-08,2.3294334816260617e-16,1.082164040269883e-16,4.4697692634039967e-17,1.6338854881487092e-26,6.5705263693241708e-29,7.7019127136348063e-25,2.9481434478550992e-27
2.3268994415605437e-08,0.1122459027432434,0.0,0.0,0.0,0.0,0.99999053230685064,9.3547335503404712e-06,4.1055723858906908e-08,9.209795008747872e-09,2.846913255822334e-08,1.6268274280558735e-08,1.7956673013014074e-08,2.7555536058998817e-16,1.3120964079633212e-16,5.7058832526563335e-17,2.2898228754873098e-26,9.2084071653263439e-29,1.0423977010972161e-24,4.3516776110819248e-27
2.4414128739631695e-08,0.11224592897111761,0.0,0.0,0.0,0.0,0.99999006402379098,9.8145979727222581e-06,4.3496028304844461e-08,1.0138415140425272e-08,2.9924992573329777e-08,1.8051244407113084e-08,1.9767555406255596e-08,3.2328938229657978e-16,1.575767836257889e-16,7.1971624972554301e-17,3.155579107654539e-26,1.2690109443145696e-28,1.3896530377584606e-24,6.3012035821121821e-27
2.5559263063657952e-08,0.1122459552103641,0.0,0.0,0.0,0.0,0.99998959550663802,1.027441314805521e-05,4.5967957383225877e-08,1.111161412625747e-08,3.1393699846922624e-08,1.9937809581943824e-08,2.1669132124454951e-08,3.7647369665980201e-16,1.8760936927951824e-16,8.9800242010336415e-17,4.2827654102334159e-26,1.7223204294578323e-28,1.827383695938181e-24,8.9660556298977583e-27
2.670439738768421e-08,0.11224598146111986,0.0,0.0,0.0,0.0,0.99998912675346774,1.0734178875176199e-05,4.8470995925586484e-08,1.2129389903323338e-08,3.2875761928258116e-08,2.192929276872555e-08,2.3662215805459733e-08,4.3544139313188831e-16,2.2160754568270502e-16,1.1093948528034049e-16,5.7321849816080626e-26,2.3052230058821878e-28,2.3732017368606602e-24,1.2555876578456757e-26
2.7849531711710468e-08,0.11224600772351948,0.0,0.0,0.0,0.0,0.99998865776234536,1.1193894952963843e-05,5.1004679608677895e-08,1.3191740432265614e-08,3.4371635458354202e-08,2.4026996150936933e-08,2.5747649171947404e-08,5.0053039421621265e-16,2.5987983714984986e-16,1.3581563751102986e-16,7.5749471953176665e-26,3.0463174295018863e-28,3.0470871534365437e-24,1.7328274839727753e-26
2.8994666035736726e-08,0.11224603399769499,0.0,0.0,0.0,0.0,0.99998818853132876,1.165356118033824e-05,5.3568589355416004e-08,1.429866369801542e-08,3.5881731768318586e-08,2.623220339643258e-08,2.7926301696945953e-08,5.7208335591788069e-16,3.0274288523211896e-16,1.6488734389312509e-16,9.8935448627663607e-26,3.9787812741808888e-28,3.8715727986066796e-24,2.3595805481715945e-26
3.0139800359762983e-08,0.11224606028377722,0.0,0.0,0.0,0.0,0.99998771905846828,1.2113177356260726e-05,5.6162347371868982e-08,1.5450157710188994e-08,3.7406420841973255e-08,2.854618126059291e-08,3.0199067243968573e-08,6.5044758017049107e-16,3.5052125573095067e-16,1.9864641521718496e-16,1.2783084217998328e-25,5.1408652037246965e-28,4.8719345715145457e-24,3.1735462408652347e-26
3.128493468378924e-08,0.11224608658189471,0.0,0.0,0.0,0.0,0.99998724934180705,1.2572743279733852e-05,5.8785612291563137e-08,1.6646220503647054e-08,3.8946036170982225e-08,3.0970181549279525e-08,3.2566861174279565e-08,7.3597493424419e-16,4.0354720657822134e-16,2.3761867528578616e-16,1.6352470861679811e-25,6.5763687551180372e-28,6.0763862279420379e-24,4.2196899573340315e-26
3.24300690078155e-08,0.11224611289217502,0.0,0.0,0.0,0.0,0.99998677937938363,1.3032258749801482e-05,6.1438076530774491e-08,1.7886850138610386e-08,4.0500877399455421e-08,3.3505442188452704e-08,3.5030618771799125e-08,8.2902184079335453e-16,4.621605499019297e-16,2.8236469995533046e-16,2.0725790667062068e-25,8.3351974240914813e-28,7.5162810046507456e-24,5.551467455761699e-26
3.3575203331841757e-08,0.11224613921474356,0.0,0.0,0.0,0.0,0.9999863091692297,1.3491723565548857e-05,6.4119461856999995e-08,1.9172044701153822e-08,4.2071214754970844e-08,3.6153189014875537e-08,3.7591292602286419e-08,9.2994924691686474e-16,5.2670843587479785e-16,3.3348064469242065e-16,2.6043598274228936e-25,1.0473882984785423e-27,9.2263140855594659e-24,7.231739177156368e-26
3.4720337655868014e-08,0.11224616554972543,0.0,0.0,0.0,0.0,0.9999858387093733,1.3951137526102772e-05,6.6829517388030841e-08,2.0501802303237256e-08,4.3657291049484845e-08,3.8914636585444878e-08,4.0249851321737652e-08,1.0391226087397361e-15,5.9754524672024875e-16,3.9159895061802177e-16,3.2464404458410142e-25,1.3056175286485684e-27,1.1244732797822505e-23,9.3341975209673689e-26
3.586547197989427e-08,0.11224619189724386,0.0,0.0,0.0,0.0,0.99998536799783755,1.4410500430631707e-05,6.9568016844941686e-08,2.187612108290412e-08,4.5259324426145478e-08,4.1790989287345511e-08,4.3007278039530285e-08,1.1569118413025456e-15,6.7503245781779498e-16,4.5738908716361481e-16,4.016617795577057e-25,1.6153649005106816e-27,1.3613548395701068e-23,1.1944742479116421e-25
3.701060630392053e-08,0.11224621825742143,0.0,0.0,0.0,0.0,0.99998489703264193,1.4869812078345998e-05,7.2334755898809481e-08,2.3294999204455573e-08,4.6877511012402062e-08,4.478344241029732e-08,4.5864568737388902e-08,1.2836912872641145e-15,7.5953850232547713e-16,5.3155829057206439e-16,4.934784881860929e-25,1.984631805107446e-27,1.6378752690133199e-23,1.5162841451663082e-25
3.815574062794679e-08,0.11224624463037955,0.0,0.0,0.0,0.0,0.99998442581180269,1.5329072268498133e-05,7.5129549659497223e-08,2.4758434858631877e-08,4.8512027431036839e-08,4.7893183160780849e-08,4.8822730772397387e-08,1.4198396943080144e-15,8.5143864342636531e-16,6.1485229460978996e-16,6.0230920500875846e-25,2.4223272657521331e-27,1.9590539620654335e-23,1.9103085528030494e-25
3.9300874951973045e-08,0.11224627101623907,0.0,0.0,0.0,0.0,0.9999839543333332,1.5788280800382978e-05,7.7952230931631577e-08,2.6266426262641447e-08,5.0163032544165697e-08,5.112139136670751e-08,5.1882781837644363e-08,1.5657402112369146e-15,9.5111488241477531e-16,7.080560233478277e-16,7.3061121071509322e-25,2.9383326605988976e-27,2.3303531573483251e-23,2.389683654433304e-25
4.04460092759993e-08,0.11224629741511981,0.0,0.0,0.0,0.0,0.99998348259524472,1.6247437473338129e-05,8.080264843860428e-08,2.781897166023784e-08,5.1830669229158437e-08,5.4469240194182197e-08,5.5045748902989004e-08,1.7217803713699371e-15,1.0589558662276e-15,8.1199428437841027e-16,8.8110176476495606e-25,3.543576652209939e-27,2.7577008038803805e-23,2.9694135831114359e-25
4.2021698763952184e-08,0.11224633376113087,0.0,0.0,0.0,0.0,0.99998283306190006,1.6879145762879545e-05,8.4769875109522664e-08,3.0028080908688226e-08,5.4152735418581541e-08,5.9273553204406929e-08,5.9568088329763634e-08,1.9537861133633507e-15,1.2214183767939408e-15,9.7415825233597231e-16,1.130005755026934e-24,4.5446269918036673e-27,3.4492382601547017e-23,3.9629343512095047e-25
4.3597388251905065e-08,0.11224637013233023,0.0,0.0,0.0,0.0,0.99998218302804132,1.7510754963524354e-05,8.8789042657758759e-08,3.2321538281267833e-08,5.650682574070801e-08,6.4309618892049627e-08,6.4289964839761544e-08,2.2067667110168125e-15,1.4011384376114235e-15,1.1606730195096614e-15,1.4353634786084096e-24,5.7727278223040256e-27,4.277434756502888e-23,5.230684968698201e-25
4.5173077739857946e-08,0.11224640652902507,0.0,0.0,0.0,0.0,0.99998153248846733,1.8142264552908304e-05,9.2859875160262335e-08,3.4699339449137252e-08,5.8893193624218319e-08,6.9580443703621677e-08,6.9214122375774725e-08,2.4817721717769933e-15,1.5991887197917848e-15,1.3740721587336515e-15,1.8070632179901789e-24,7.2676473638963405e-27,5.2625664855385463e-23,6.833492161274952e-25
4.674876722781083e-08,0.1122464429515203,0.0,0.0,0.0,0.0,0.99998088143797181,1.8773674008825939e-05,9.6982131511553094e-08,3.7161480178648531e-08,6.1312057443731836e-08,7.5089019182172204e-08,7.4343324865710755e-08,2.7798679999405032e-15,1.8166645648687207e-15,1.6170436174442602e-15,2.2562500728779875e-24,9.0742171866619878e-27,6.4269890676645929e-23,8.8426073930013802e-25
4.832445671576371e-08,0.11224647940011995,0.0,0.0,0.0,0.0,0.99998022987134394,1.9404982809232474e-05,1.0115560086354957e-07,3.9707956331243186e-08,6.3763605080099523e-08,8.0838323804996773e-08,7.9680353500127023e-08,3.1021351801013225e-15,2.0546837578046382e-15,1.8924329237881946e-15,2.7954298309101654e-24,1.1242730425916921e-26,7.7952623563350029e-23,1.1341006314888449e-24
4.990014620371659e-08,0.11224651587512637,0.0,0.0,0.0,0.0,0.99997957778337032,2.0036190432245584e-05,1.0538009865969904e-07,4.2338763863274883e-08,6.6247997886470749e-08,8.6831324580711722e-08,8.5228004363430989e-08,3.449670143558086e-15,2.3143863311332306e-15,2.2032463629811286e-15,3.438577205025262e-24,1.3829391718181489e-26,9.3942775202542411e-23,1.4424795262762209e-24
5.147583569166947e-08,0.11224655237684109,0.0,0.0,0.0,0.0,0.99997892516883391,2.0667296356147298e-05,1.0965546312466014e-07,4.5053898825831277e-08,6.876537419880893e-08,9.3070978461953836e-08,9.098908633625861e-08,3.8235847373082761e-15,2.5969343982796882e-15,2.552654132118672e-15,4.20124833809353e-24,1.6896773950596144e-26,1.1253386769471963e-22,1.8204724179150593e-24
5.305152517962235e-08,0.11224658890556438,0.0,0.0,0.0,0.0,0.99997827202251566,2.1298300059385899e-05,1.1398155215493349e-07,4.7853357364528176e-08,7.1315852445486332e-08,9.9560233595708555e-08,9.6966419236429482e-08,4.2250061965328793e-15,2.9035120099383286e-15,2.9439934765097489e-15,5.1006978462779788e-24,2.0514270309340846e-26,1.3404535687266842e-22,2.2807812586623617e-24
5.462721466757523e-08,0.11224662546159578,0.0,0.0,0.0,0.0,0.99997761833919552,2.1929201020577906e-05,1.1835824063771345e-07,5.0737135719284794e-08,7.3899533828678041e-08,1.063020304003148e-07,1.031628322147987e-07,4.6550771243940614e-15,3.2353250357367339e-15,3.3807718067958951e-15,6.1560004591683606e-24,2.4758598018244268e-26,1.5882398134446289e-22,2.8379094262340634e-24
5.620290415552811e-08,0.11224666204523402,0.0,0.0,0.0,0.0,0.999976964113651,2.2559998718509899e-05,1.2278541816691184e-07,5.3705230224084132e-08,7.6516504608598159e-08,1.1329930248174528e-07,1.0958116238755708e-07,5.1149554750572617e-15,3.5936010697524614e-15,3.8666697988089875e-15,7.3881773582328207e-24,2.9714310281469961e-26,1.8724513714981981e-22,3.5083485785339266e-24
5.7778593643480994e-08,0.11224669865677714,0.0,0.0,0.0,0.0,0.99997630934066029,2.3190692632140559e-05,1.2726298708018824e-07,5.6757637306732538e-08,7.916683806673335e-08,1.2055497741998996e-07,1.1622425365963912e-07,5.6058145372001365e-15,3.9795893563504342e-15,4.405544480562469e-15,8.8203272341319441e-24,3.5474305549761636e-26,2.197142782328924e-22,4.3107783045573715e-24
5.9354283131433875e-08,0.11224673529652265,0.0,0.0,0.0,0.0,0.99997565401500033,2.3821282240602561e-05,1.3179086074652549e-07,5.9894353488621229e-08,8.1850596218527393e-08,1.2807197745403513e-07,1.2309495569727271e-07,6.1288429175447823e-15,4.3945607321496752e-15,5.0014323104679484e-15,1.0477762065348918e-23,4.2140387771060309e-26,2.5666834253231323e-22,5.266278992381005e-24
6.092997261938676e-08,0.11224677196476737,0.0,0.0,0.0,0.0,0.99997499813144752,2.4451767023204476e-05,1.363689620682722e-07,6.3115375384488838e-08,8.4567831311600117e-08,1.3585322008003177e-07,1.3019612302818439e-07,6.6852445251956656e-15,4.8398075815309334e-15,5.6585522490735128e-15,1.2388147752381257e-23,4.9823835304997188e-26,2.98577203474143e-22,6.398558386308847e-24
6.250566210733965e-08,0.1122468086618079,0.0,0.0,0.0,0.0,0.99997434168477972,2.5082146459432721e-05,1.4099722218160695e-07,6.6420699702183977e-08,8.7318587125543901e-08,1.4390161856915421e-07,1.3753061425991639e-07,7.2762385570822705e-15,5.3166438044751437e-15,6.3813088254797211e-15,1.458164971034608e-23,5.8645969481533724e-26,3.4594514705941016e-22,7.7341923411918524e-24
6.408135159529254e-08,0.11224684538794012,0.0,0.0,0.0,0.0,0.99997368466977377,2.571242002895352e-05,1.4567557933709319e-07,6.9810323242430327e-08,9.0102900091628243e-08,1.5222008241257636e-07,1.4510129140535161e-07,7.9030594841910456e-15,5.8264047957979676e-15,7.1742951996484149e-15,1.7091083442879896e-23,6.8738774037217609e-26,3.9931237478504953e-22,9.3028802820163291e-24
6.565704108324543e-08,0.11224688214345972,0.0,0.0,0.0,0.0,0.99997302708120717,2.6342587211614714e-05,1.5040397793415518e-07,7.3284242898597587e-08,9.2920800258577286e-08,1.608115177041591e-07,1.5291101929987079e-07,8.5669570381032743e-15,6.3704474344185461e-15,8.0422962222233584e-15,1.9952070203680202e-23,8.0245523992646798e-26,4.5925653232768178e-22,1.1137715866510979e-23
6.880842005915119e-08,0.11224695574384189,0.0,0.0,0.0,0.0,0.99997171016250908,2.7602600336669825e-05,1.600107031542871e-07,8.0484958594076936e-08,9.8657455119444805e-08,1.7882491185044822e-07,1.6925909797917501e-07,1.0011057170163935e-14,7.5669125994920762e-15,1.0023458423560394e-14,2.6886197921246228e-23,1.081342970526404e-25,6.0138281434576651e-22,1.5756951705455519e-23
7.164466113746637e-08,0.11224702208764986,0.0,0.0,0.0,0.0,0.99997052292173272,2.8736243091780955e-05,1.6882743837040884e-07,8.7253866159858687e-08,1.0393551082132163e-07,1.9599962408257904e-07,1.8481870362031163e-07,1.1450398625990937e-14,8.7750266287078103e-15,1.2115089058926577e-14,3.4749822630356208e-23,1.3976153514684242e-25,7.5840662367862848e-22,2.1236478556888449e-23
