Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38),C3H5(32),C4H6(30),C4H7(42)
0.00010929340777444457,0.14788888767879005,0.0,0.0,0.0,0.0,0.5174622493414629,0.0004219833943414812,0.00021405099158839744,0.013892005501603173,6.8414235621496678e-05,0.22751508244891894,0.23385087263210297,2.074338144071299e-07,4.0744262220100695e-06,0.0065103890105331318,3.349187008527594e-08,1.3470938916906674e-10,6.3141396836436252e-09,6.0408318761497946e-05,2.2232431041101896e-07
0.0001115204461488944,0.14855291526343245,0.0,0.0,0.0,0.0,0.51078651932999508,0.00041728016098293896,0.00021508121277870738,0.014128039263971614,6.8296413511352246e-05,0.23044582732798821,0.23713168940248622,2.077641884828793e-07,4.1788466780584324e-06,0.0067384860672322173,3.4904002319230975e-08,1.4038919957816826e-10,6.462522610743606e-09,6.4117687947485541e-05,2.3501532552397019e-07
0.00011374748452334424,0.149210785769353,0.0,0.0,0.0,0.0,0.50423615965990776,0.00041267403976513755,0.0002160508436130782,0.014361551731430033,6.8171367229293613e-05,0.23331185391653983,0.2403526120291759,2.0802625978023156e-07,4.2827535276472022e-06,0.0069681959460576384,3.6331640879345383e-08,1.4613137878858061e-10,6.609058881760739e-09,6.7948559574037288e-05,2.4804008889635191e-07
0.00011597452289779407,0.14986250135644164,0.0,0.0,0.0,0.0,0.49780860684772915,0.0004081624093064686,0.00021696196382409302,0.014592570351657319,6.8039600632394763e-05,0.23611457768203145,0.24351485492841224,2.0822367567713922e-07,4.3861117913454754e-06,0.0071994253810545878,3.7773812929065366e-08,1.5193201390382777e-10,6.7537202218638442e-09,7.190042857764596e-05,2.613918424371969e-07
0.00011820156127224391,0.1505080698667928,0.0,0.0,0.0,0.0,0.49150131679104542,0.00040374271993143322,0.00021781660327840801,0.014821123268275869,6.790158772851081e-05,0.23885539923172905,0.2466196239394306,2.0835990978345067e-07,4.4888891370583091e-06,0.0074320845661924526,3.9229567869424884e-08,1.5778728147039653e-10,6.896483114057738e-09,7.5972695904311902e-05,2.7506359897139798e-07
0.00012042859964669374,0.15114750434676583,0.0,0.0,0.0,0.0,0.48531176924211,0.00039941249302524398,0.00021861674053890007,0.015047239199575912,6.7757774347421886e-05,0.24153570223466739,0.24966811413747381,2.0843826970815602e-07,4.5910557413691169e-06,0.007666087062885232,4.0697977427874744e-08,1.6369344783501664e-10,7.0373284570552948e-09,8.016467419583787e-05,2.8904816996542479e-07
0.0001226556380211436,0.15178082260530687,0.0,0.0,0.0,0.0,0.47923747167389003,0.0003951693201715612,0.00021936430183880744,0.01527094732891225,6.760857973662735e-05,0.24415685164771977,0.25266150794070275,2.0846190340376162e-07,4.692584169673787e-06,0.0079013497054051442,4.2178137629040736e-08,1.696468770713327e-10,7.1762412235036696e-09,8.4475593330822347e-05,3.0333819350390416e-07
0.00012488267639559344,0.15240804679963407,0.0,0.0,0.0,0.0,0.47327596259731458,0.00039101086209609537,0.0002200611604480659,0.01549227720578427,6.7454398083569359e-05,0.24672019221557029,0.2556009734827086,2.0843380564602407e-07,4.7934492312325386e-06,0.00813779250498055,4.3669168698784883e-08,1.7564403059404926e-10,7.3132101117200308e-09,8.890460579457397e-05,3.1792615958754258e-07
0.0001271097147700433,0.15302920305280618,0.0,0.0,0.0,0.0,0.46742481438614653,0.00038693484747740408,0.00022070913635898498,0.015711258656666727,6.7295599956264938e-05,0.24922704721566125,0.25848766322341798,2.0835682570119827e-07,4.8936278525814185e-06,0.0083753385532340501,4.5170213888300702e-08,1.8168146242926263e-10,7.448227271492444e-09,9.3450791847179997e-05,3.3280443270331665e-07
0.00012933675314449314,0.15364432109508314,0.0,0.0,0.0,0.0,0.46168163565907161,0.00038293907164976246,0.00022130999621688231,0.015927921704759665,6.7132533678525017e-05,0.251678717422749,0.26132271277449842,2.0823367320775287e-07,4.9930989772114919e-06,0.0086139139254308595,4.6680442012488423e-08,1.8775582942415384e-10,7.5812880318413691e-09,9.8113164533151888e-05,3.4796527569214617e-07
0.00013156379151894299,0.1542534339342835,0.0,0.0,0.0,0.0,0.45604407326705609,0.00037902139522176786,0.00022186545354323955,0.016142296497868323,6.696552662694574e-05,0.25407648026839391,0.26410723991608431,2.0806692381506957e-07,5.091843436996185e-06,0.0088534475841648072,4.8199047141553822e-08,1.9386389000659467e-10,7.7123905982605834e-09,0.00010289067450685942,3.6340087127454177e-07
0.00013379082989339283,0.15485657754590854,0.0,0.0,0.0,0.0,0.45050981392486877,0.00037517974259282551,0.0002223771691408229,0.016354413243715407,6.679488647065335e-05,0.25642158917568003,0.26684234378606975,2.0785902663808659e-07,5.1898438324393387e-06,0.0090938712838416896,4.9725245679943938e-08,2.0000249243619581e-10,7.8415358367533147e-09,0.00010778221463806046,3.7910333901014713e-07
0.00013601786826784268,0.15545379059079265,0.0,0.0,0.0,0.0,0.44507658552857049,0.00037141210043943276,0.00022284675164737215,0.01656430215199662,6.6620902321934221e-05,0.25871527304781411,0.26952910422180421,2.07612309579473e-07,5.2870844581741431e-06,0.0093351194762562699,5.1258279852868721e-08,2.0616858882754934e-10,7.9687270644221173e-09,0.00011278662445054321,3.9506475583864217e-07
0.00013824490664229253,0.1560451141456247,0.0,0.0,0.0,0.0,0.43974215818797358,0.00036771651614037851,0.0002232757582460509,0.016771993382620958,6.6443845853549841e-05,0.26095873589595492,0.27216858124018606,2.0732898393025217e-07,5.3835511827335853e-06,0.009577129217540779,5.2797417899830169e-08,2.1235923592869711e-10,8.0939697854240418e-09,0.00011790269439628007,4.1127717387338211e-07
0.00014047194501674238,0.15663059146429079,0.0,0.0,0.0,0.0,0.43450434501445856,0.00036409109622957155,0.0002236656955770045,0.016977516999518213,6.6263972305846688e-05,0.2631531565855435,0.27476181463659533,2.0701115154432938e-07,5.4792313476314117e-06,0.0098198400769676595,5.4341948452659418e-08,2.1857157250878807e-10,8.2172715177929964e-09,0.00012312916988037949,4.2773263314336673e-07
0.00014269898339119223,0.15721026774041696,0.0,0.0,0.0,0.0,0.42936100267791921,0.00036053400473625867,0.000224018020574393,0.017180902929610262,6.6081521516645833e-05,0.26529968869475073,0.27730982369611223,2.06660809765204e-07,5.5741136960211075e-06,0.010063194047314988,5.5891185494158522e-08,2.24802839302343e-10,8.3386416509890054e-09,0.00012846475515256153,4.4442317692363266e-07
0.00014470331792819707,0.1577270552756873,0.0,0.0,0.0,0.0,0.42481103108988272,0.00035738957088629852,0.00022430411950132443,0.017362147139628234,6.5915298737835937e-05,0.26719155586076465,0.27956519078779668,2.063192755438672e-07,5.6588174410712372e-06,0.01028271642174384,5.7288977579880761e-08,2.304249714718018e-10,8.4462323198939944e-09,0.00013335896960220111,4.5963910483110755e-07
0.00014670765246520192,0.15823921723098,0.0,0.0,0.0,0.0,0.42033437990725192,0.00035429778060505819,0.00022456188752295418,0.017541705474890212,6.5747325826250345e-05,0.26904635242074915,0.28178544881780537,2.0595426285389727e-07,5.7428604826179403e-06,0.010502675571421654,5.8689578768238378e-08,2.3605840227960163e-10,8.5522763725310192e-09,0.00013833948801230674,4.7503325613796101e-07
0.00014871198700220676,0.15874678981515156,0.0,0.0,0.0,0.0,0.41592957818570392,0.00035125740861223183,0.00022479228785660357,0.017719599332497445,6.557774907629375e-05,0.27086486679236493,0.28397129765309653,2.0556702890490205e-07,5.8262371873600031e-06,0.010723033901098494,6.0092537579703257e-08,2.4170131580641561e-10,8.6567837986932581e-09,0.00014340529456385054,4.905998908038595e-07
0.00015051588808551113,0.15919971179469286,0.0,0.0,0.0,0.0,0.41202549551279816,0.00034856405098106582,0.00022497702081520908,0.017878298226313045,6.5423873172409079e-05,0.27247114682117618,0.28590970916171027,2.0520051190940222e-07,5.9007024237345555e-06,0.010921667736906069,6.1356855561878857e-08,2.4678659485113247e-10,8.7495355682745081e-09,0.00014803658739583642,5.0475261825873086e-07
0.0001523197891688155,0.15964897380168347,0.0,0.0,0.0,0.0,0.40817741125587137,0.00034591053078993154,0.00022514100259279359,0.01803568144436573,6.5268905816215546e-05,0.27404921522602094,0.28782129600300987,2.0481780539534181e-07,5.9746208135587177e-06,0.011120570080625735,6.2622420293486187e-08,2.5187688851203103e-10,8.8410597828517125e-09,0.00015273536063068122,5.1903630073656142e-07
0.00015412369025211985,0.1600946037378222,0.0,0.0,0.0,0.0,0.40438431299268668,0.00034329602323558743,0.00022528487474841779,0.01819176421365918,6.511293781674952e-05,0.27559961282325313,0.28970654005827984,2.0441971249746172e-07,6.0479896624864099e-06,0.011319716303918856,6.3888931803265602e-08,2.5697099025905902e-10,8.9313652931371419e-09,0.00015750083892673427,5.3344683149728912e-07
0.00015592759133542422,0.16053662982732986,0.0,0.0,0.0,0.0,0.40064520699000766,0.00034071972397552337,0.00022540926057598411,0.018346561629868478,6.4956055501986626e-05,0.27712286990731239,0.29156591436243012,2.0400700243559968e-07,6.1208066759283063e-06,0.011519082599835192,6.5156102154304261e-08,2.6206774196612913e-10,9.020461329416032e-09,0.00016233223804654659,5.479801365188256e-07
0.00015773149241872858,0.16097508066524896,0.0,0.0,0.0,0.0,0.39695911807160666,0.00033818084865455504,0.00022551476558632213,0.018500088651634029,6.4798340906080897e-05,0.27861950635400107,0.2933998831625535,2.0358041320838987e-07,6.1930699270070913e-06,0.011718645957573645,6.6423648639281898e-08,2.6716600654160152e-10,9.1083574578279296e-09,0.00016722876579439814,5.6263217742878868e-07
0.00015953539350203294,0.1614099850850791,0.0,0.0,0.0,0.0,0.39332508944144579,0.00033567863235962653,0.0002256019778880936,0.01865236009586076,6.4639872002611261e-05,0.28009003174573194,0.29520890199824623,2.0314065341073844e-07,6.2647778544716051e-06,0.011918384137485543,6.7691297820099231e-08,2.7226468417576206e-10,9.1950636516869375e-09,0.00017218962289738599,5.7739894802387655e-07
0.00016115890447700689,0.16179839092030024,0.0,0.0,0.0,0.0,0.39009819908914373,0.00033345736421853299,0.00022566530108774854,0.018788343005533555,6.4496666372697094e-05,0.28139159262508739,0.29681605628655633,2.0273416997775657e-07,6.3288391738213704e-06,0.012098280193549171,6.8832053322018088e-08,2.7685297615121497e-10,9.2720902870002273e-09,0.00017670873025338915,5.9078385707333158e-07
0.00016278241545198083,0.16218396907887253,0.0,0.0,0.0,0.0,0.38691204529053863,0.00033126465436324448,0.00022571467494009366,0.018923331374470165,6.4352961274957132e-05,0.28267276533589447,0.298403683111921,2.0231804330639545e-07,6.3924490126414355e-06,0.012278285270810279,6.9972492315782774e-08,2.8143999508319492e-10,9.3481689770630936e-09,0.00018127870100626491,6.0425562347538225e-07
0.00016440592642695477,0.16256674102679014,0.0,0.0,0.0,0.0,0.38376596795200396,0.00032909998358345184,0.00022575049375242988,0.019057335694126772,6.4208805854707108e-05,0.28393390050488881,0.29997209682772757,2.0189273171670917e-07,6.4556069018059612e-06,0.012458384664174859,7.1112432953693189e-08,2.8602500955251229e-10,9.4233075596082726e-09,0.00018589894107703118,6.1781141122915336e-07
0.00016602943740192872,0.1629467283223753,0.0,0.0,0.0,0.0,0.380659318525364,0.00032696284420748525,0.00022577314147995597,0.019190366354212458,6.4064247048345853e-05,0.2851753423470309,0.30152160631086106,2.0145867609299397e-07,6.5183125687702009e-06,0.012638564116586795,7.2251701311491765e-08,2.9060732000915683e-10,9.4975140211184925e-09,0.00019056885372868265,6.3144841283632567e-07
0.00016765294837690266,0.16332395261030974,0.0,0.0,0.0,0.0,0.37759145987579618,0.00032485273982712994,0.00022578299199670256,0.019322433641155899,6.3919329679095786e-05,0.28639742875007496,0.30305251502297198,2.010162992137187e-07,6.5805658957292943e-06,0.012818809806355228,7.3390125850682416e-08,2.9518623649974496e-10,9.5707963175484793e-09,0.00019528783998284052,6.4516385661536007e-07
0.0001692764593518766,0.1636984355804746,0.0,0.0,0.0,0.0,0.37456176613136255,0.00032276918501978892,0.00022578040930516051,0.019453547737007672,6.3774096547523031e-05,0.28760049136811072,0.30456512108065514,2.0056601100217768e-07,6.6423669599263985e-06,0.012999108334531988,7.4527539925534332e-08,2.9976108874952863e-10,9.64316272417208e-09,0.00020005529902993919,6.5895499469966379e-07
0.00017089997032685054,0.16407019896987615,0.0,0.0,0.0,0.0,0.37156962253595194,0.00032071170508451811,0.00022576574779271016,0.019583718718243926,6.3628588526097832e-05,0.28878485571329759,0.30605971732401926,2.0010820515865669e-07,6.7037160046569917e-06,0.01317944671238877,7.5663785405914874e-08,3.0433124073477737e-10,9.7146215884471222e-09,0.00020487062863633622,6.7281911075843744e-07
0.0001725234813018245,0.1644392645723384,0.0,0.0,0.0,0.0,0.36861442530377753,0.0003186798357993993,0.00022573935246078818,0.019712956554687616,6.348284463447617e-05,0.28995084124602166,0.30753659138465422,1.9964325926935907e-07,6.7646134062459878e-06,0.013359812349457108,7.6798706604884112e-08,3.0889606625926635e-10,9.7851812148464985e-09,0.00020973322553268495,6.8675352529759402e-07
0.00017414699227679843,0.16480565412558007,0.0,0.0,0.0,0.0,0.36569558142182107,0.00031667312314818637,0.00022570155919731269,0.019841271110762528,6.3336902121971896e-05,0.29109876148727593,0.30899602577884494,1.9917153791563231e-07,6.8250596873381822e-06,0.013540193044016883,7.7932149264232494e-08,3.134549448733452e-10,9.8548500164801292e-09,0.00021464248554053006,7.0075559110290357e-07
0.00017577050325177237,0.16516938943869888,0.0,0.0,0.0,0.0,0.36281250851505453,0.0003146911230844385,0.00022565269495215438,0.019968672144136067,6.319079654095026e-05,0.29222892410343304,0.31043829797045708,1.9869339366913937e-07,6.885055543989064e-06,0.013720576971065795,7.9063970444303849e-08,3.1800730165128855e-10,9.9236366560739798e-09,0.00021959780403551599,7.148226883842682e-07
0.0001772316631292489,0.16549449985731254,0.0,0.0,0.0,0.0,0.36024785421739264,0.00031292809310970936,0.00022559951465066545,0.020082559989724878,6.3059190195789992e-05,0.29323113732330708,0.31172189456106841,1.982578505472199e-07,6.9386673518000556e-06,0.013882915789855538,8.0081106636490403e-08,3.2209837798061284e-10,9.9847974038961395e-09,0.00022409647094685355,7.2753654366028677e-07
0.00017869282300672545,0.16581749385218625,0.0,0.0,0.0,0.0,0.35771130136359353,0.00031118441835092903,0.00022553785088800317,0.02019572265731186,6.2927502963085422e-05,0.29421942761376829,0.31299200574863756,1.9781761424522978e-07,6.9919156135724745e-06,0.014045239828980221,8.1096713192949545e-08,3.2618330188316592e-10,1.0045256692037959e-08,0.00022863151499852733,7.4029912700853453e-07
0.000180153982884202,0.16613838722045268,0.0,0.0,0.0,0.0,0.35520244689645031,0.00030945979483737088,0.00022546792437129484,0.02030816703588503,6.2795757519275061e-05,0.29519400746774183,0.31424882359226014,1.973729170118201e-07,7.0448011018490069e-06,0.014207541206484523,8.2110693760619001e-08,3.3026168581155053e-10,1.0105020995737206e-08,0.0002332024958553371,7.5310859977767281e-07
0.00018161514276167852,0.16645719581780005,0.0,0.0,0.0,0.0,0.35272089435381793,0.00030775392455242455,0.00022538995048319036,0.020419899942897654,6.2663975637173379e-05,0.29615508576903193,0.31549253701661067,1.9692398035348138e-07,7.0973246358230504e-06,0.01436981226007295,8.3122955582043459e-08,3.3433315668112369e-10,1.0164096641906691e-08,0.00023780897374628727,7.6596314823865693e-07
0.00018307630263915506,0.16677393537712948,0.0,0.0,0.0,0.0,0.35026625373856862,0.00030606651534711803,0.00022530413950733511,0.020530928126423896,6.2532178182575103e-05,0.29710286786127588,0.3167233318737685,1.9647101417538324e-07,7.1494870791212326e-06,0.014532045544204574,8.4133405145766366e-08,3.3839733837585871e-10,1.0222489694182117e-08,0.00024245050934897433,7.7886098709032633e-07
0.0001845374625166316,0.16708862166633578,0.0,0.0,0.0,0.0,0.34783814144771941,0.00030439728072216083,0.00022521069662206558,0.020641258263568798,6.2400385120464733e-05,0.29803755559513267,0.31794139097631813,1.9601422936185259e-07,7.2012894156107042e-06,0.014694233822003673,8.5141952124933568e-08,3.4245386758662308e-10,1.0280206703272313e-08,0.000247126664187419,7.91800347339882e-07
0.00018599862239410814,0.16740127035931612,0.0,0.0,0.0,0.0,0.34543618024109246,0.00030274593984220486,0.00022510982174006166,0.02075089696809395,6.2268615570485218e-05,0.29895934731688534,0.31914689411568387,1.9555382720038847e-07,7.2527326716499238e-06,0.014856370082349434,8.6148513837728257e-08,3.4650241175401242e-10,1.0337254146198903e-08,0.00025183700049218554,8.0477948070789392e-07
0.00018731366628383704,0.16768092499022363,0.0,0.0,0.0,0.0,0.34329646745580006,0.00030127480433319318,0.00022501284188999123,0.020848986024995204,6.2150058306357754e-05,0.29977809508038256,0.32022125784828953,1.9513653026297276e-07,7.2987254816127916e-06,0.015002242572043826,8.7052651523306295e-08,3.5013899091970898e-10,1.038802947981363e-08,0.0002561051678382669,8.1649328895988817e-07
0.00018862871017356593,0.16795895326692872,0.0,0.0,0.0,0.0,0.34117737016784916,0.00029981774266882972,0.00022491013990412362,0.020946525038951419,6.2031547756814722e-05,0.30058669488655237,0.32128572143614947,1.9471659450087789e-07,7.3444291788736451e-06,0.015148062559521318,8.7955052189950936e-08,3.5376858353163045e-10,1.0438272193653671e-08,0.00026040035109345199,8.2823668680454065e-07
0.00018994375406329483,0.16823536636867695,0.0,0.0,0.0,0.0,0.33907862588174043,0.00029837456071658933,0.00022480185196280104,0.021043518668368091,6.1913096526514065e-05,0.30138528458673686,0.32234040998892916,1.942941536626001e-07,7.3898445482399223e-06,0.015293825282534975,8.8855659233060777e-08,3.5739096191711001e-10,1.0487986867054821e-08,0.00026472223429797957,8.4000844765652364e-07
0.00019125879795302373,0.16851017570967095,0.0,0.0,0.0,0.0,0.33699997603732068,0.000296945067986516,0.00022468811142735567,0.02113997153013927,6.1794716492472406e-05,0.30217399987470012,0.32338544674630482,1.9386933433746602e-07,7.4349725115211767e-06,0.015439526111667991,8.9754417165430301e-08,3.610059028982027e-10,1.0537178023913456e-08,0.00026907050214162721,8.5180737232120177e-07
0.00019257384184275263,0.16878339262181533,0.0,0.0,0.0,0.0,0.33494116618355135,0.00029552907795501543,0.00022456904854073026,0.021235888219737022,6.1676418781314419e-05,0.30295297410640315,0.32442095300524076,1.9344226096852199e-07,7.4798140820167916e-06,0.01558516060997364,9.0651270556088494e-08,3.6461318352334464e-10,1.0585850462133116e-08,0.00027344483947059148,8.6363226927029566e-07
0.00019388888573248152,0.16905502807191086,0.0,0.0,0.0,0.0,0.33290194530710643,0.00029412640632193467,0.00022444479071031723,0.021331273262098001,6.1558214663175293e-05,0.30372233888258454,0.32544704841526628,1.9301305577551131e-07,7.5243700957600638e-06,0.015730724374611912,9.1546165998837472e-08,3.6821258898472381e-10,1.0634008741635538e-08,0.00027784493314856153,8.7548194976455193e-07
0.00019520392962221042,0.16932509347394917,0.0,0.0,0.0,0.0,0.33088206637472883,0.00029273687281839941,0.00022431546270605717,0.021426131153234357,6.1440114672341129e-05,0.30448222357298949,0.32646385073964473,1.9258183434713038e-07,7.5686416078754133e-06,0.015876213167562284,9.2439052543485616e-08,3.7180391435270425e-10,1.0681657370327269e-08,0.00028227047042152172,8.8735526579093258e-07
0.00019651897351193932,0.16959359971737703,0.0,0.0,0.0,0.0,0.3288812857995228,0.00029136029963186847,0.00022418118665265904,0.021520466332814611,6.1322128916210166e-05,0.30523275573108066,0.32747147609709543,1.9214870906138063e-07,7.6126296645454102e-06,0.016021622820414159,9.3329881809970287e-08,3.7538696503527606e-10,1.0728800914374659e-08,0.00028672114035004325,8.9925107833109946e-07
0.00019783401740166822,0.1698605580638865,0.0,0.0,0.0,0.0,0.32689936377297946,0.00028999651219800487,0.00022404208178919752,0.021614283205362499,6.12042672075803e-05,0.30597406082113698,0.32847003881287334,1.9171379025269719e-07,7.6563352676026351e-06,0.016166949303400915,9.4218604624112309e-08,3.7896154324663462e-10,1.0775444067677499e-08,0.00029119663273916626,9.111682449424843e-07
0.00019914906129139712,0.17012597936813742,0.0,0.0,0.0,0.0,0.3249360639350839,0.00028864533899221665,0.00022389826502160058,0.021707586125224623,6.1086538969853507e-05,0.30670626246732446,0.32945965156840368,1.9127718559162494e-07,7.6997594655552574e-06,0.016312188670437267,9.5105171920716901e-08,3.8252745163915732e-10,1.0821591344442085e-08,0.00029569663895012699,9.2310565031104919e-07
0.000200464105181126,0.17038987470735228,0.0,0.0,0.0,0.0,0.32299115351499275,0.00028730661146214478,0.00022374985057418363,0.021800379407933983,6.0968953168920437e-05,0.30742948232906686,0.33044042533969231,1.9083899748619045e-07,7.7429034004279935e-06,0.01645733709417898,9.5989538935379218e-08,3.8608451016337495e-10,1.0867247201472196e-08,0.00030022085145517727,9.3506220609898826e-07
0.0002017791490708549,0.17065225487029242,0.0,0.0,0.0,0.0,0.32106440299700889,0.00028598016352003147,0.00022359695036375059,0.021892667313870559,6.0851518652717695e-05,0.30814384035989167,0.33141246954742409,1.9039932431188298e-07,7.785768156832277e-06,0.016602390806830212,9.6871664249073818e-08,3.8963255222564676e-10,1.0912416102798789e-08,0.0003047689644155694,9.4703682851473946e-07
0.0002030941929605838,0.17091313089249105,0.0,0.0,0.0,0.0,0.31915558642112268,0.00028466583225301767,0.00022343967379118241,0.021984454070502136,6.0734243558897366e-05,0.30884945454315282,0.3323758919261019,1.8995826487723938e-07,7.8283548883915691e-06,0.016747346172944256,9.7751501573187001e-08,3.9317139164633864e-10,1.0957102685161536e-08,0.00030934067319977215,9.5902844439335861e-07
0.0002044092368503127,0.1711725133757273,0.0,0.0,0.0,0.0,0.31726448126002349,0.00028336345764323301,0.00022327812757539487,0.022075743867842348,6.0617135924457371e-05,0.30954644098303752,0.33333079857931314,1.8951591249866017e-07,7.8706647411409189e-06,0.016892199670445598,9.862901016693721e-08,3.9670086455971705e-10,1.1001311372434731e-08,0.00031393567451795082,9.7103600069646081e-07
0.0002057242807400416,0.17143041317321508,0.0,0.0,0.0,0.0,0.31539086825619927,0.00028207288225562329,0.00022311241632685645,0.022166540851685835,6.0500203423845755e-05,0.3102349140270661,0.33427729405333312,1.8907235817326148e-07,7.9126988993749035e-06,0.017036947863941544,9.9504149795162966e-08,4.0022080913387736e-10,1.104504662896904e-08,0.00031855366663189873,9.8305846106838133e-07
0.0002070393246297705,0.1716868409346324,0.0,0.0,0.0,0.0,0.31353453134577525,0.00028079395116787113,0.00022294264250658272,0.022256849122538294,6.0383453457872564e-05,0.3109149863147333,0.33521548137259999,1.886276900455241e-07,7.9544585549760429e-06,0.017181587397818741,1.003768812467914e-07,4.0373106765591022e-10,1.1088312884853779e-08,0.0003231943494303345,9.9509480159424242e-07
0.0002083543685194994,0.17194180726250244,0.0,0.0,0.0,0.0,0.31169525763551481,0.00027952651203142284,0.00022276890636225742,0.02234667273776925,6.0266893116986924e-05,0.31158676878221092,0.33614546205170232,1.8818199352566641e-07,7.9959449231433904e-06,0.017326115000429618,1.0124716665994773e-07,4.0723148783960108e-10,1.1131114542488426e-08,0.00032785742441779564,1.007144015241341e-06
0.0002096694124092283,0.17219532271224336,0.0,0.0,0.0,0.0,0.30987283737734744,0.0002782704150746699,0.00022259130592646007,0.022436015713517041,6.0150529200284388e-05,0.31225037066972616,0.33706733610829903,1.8773535139752988e-07,8.0371592285294903e-06,0.017470527487356665,1.0211496930287245e-07,4.1072192194422995e-10,1.1173455981726303e-08,0.00033254259471602563,1.0192051091194026e-06
0.0002109844562989572,0.17244739778375995,0.0,0.0,0.0,0.0,0.30806706392477862,0.00027702551304251735,0.00022240993708781749,0.022524882025369897,6.0034368219920797e-05,0.31290589954459175,0.33798120208394267,1.8728784388334683e-07,8.078102713018737e-06,0.017614821760419078,1.0298025361516786e-07,4.1420222694047045e-10,1.1215341558923085e-08,0.00033724956508828251,1.0312771050846809e-06
0.00021361454407841496,0.17294726846810676,0.0,0.0,0.0,0.0,0.30450464604241451,0.0002745687168481551,0.00022203626750621184,0.022701200355276275,5.9802679813448103e-05,0.31419316035319428,0.33978529672615143,1.8639054114797927e-07,8.1591822530945649e-06,0.017903043680299893,1.0470313076775916e-07,4.2113190066402886e-10,1.1297762418607408e-08,0.00034672773371169016,1.0554499646954717e-06
0.00021624463185787273,0.173441502023814,0.0,0.0,0.0,0.0,0.30100641088626467,0.00027215499337624561,0.00022164862410462718,0.022875658726198893,5.9571874824015098e-05,0.31544937942157697,0.34155850571492585,1.854906784679226e-07,8.2391937367613835e-06,0.018190757594696051,1.0641553615355735e-07,4.2801945535058116e-10,1.1378411442115558e-08,0.00035628960258910934,1.0796550611958729e-06
0.0002188747196373305,0.17393018012725975,0.0,0.0,0.0,0.0,0.2975708117977422,0.00026978324934786197,0.00022124770238023808,0.023048287503889847,5.9341996327101903e-05,0.31667536000360158,0.34330156667544132,1.8458881242877797e-07,8.3181475392103536e-06,0.018477941568204804,1.0811722499340577e-07,4.3486390646114415e-10,1.1457322500431322e-08,0.00036593287221007523,1.10388509187729e-06
0.00022150480741678827,0.17441338339530155,0.0,0.0,0.0,0.0,0.29419634710606607,0.00026745242689613997,0.00022083416818783686,0.02321911643187664,5.9113083801470376e-05,0.31787188120511822,0.345015195812785,1.8368546517682087e-07,8.3960541942009277e-06,0.018764574836336291,1.0980796899128016e-07,4.416643357543995e-10,1.153452899784282e-08,0.00037565527212916975,1.1281329815914977e-06
0.00022413489519624604,0.1748911914033082,0.0,0.0,0.0,0.0,0.29088155871477461,0.00026516150224325906,0.00022040865900881072,0.023388174643381211,5.8885173368298256e-05,0.31903969876646032,0.34670008858380236,1.8278112644190927e-07,8.4729243659918646e-06,0.019050637751877784,1.1148755555948227e-07,4.4841988817030333e-10,1.1610063860799768e-08,0.0003854545616730442,1.1523918783752442e-06
0.0002267649829757038,0.17536368265110178,0.0,0.0,0.0,0.0,0.28762503072002138,0.00026290948440594843,0.00021997178518308295,0.023555490673772148,5.8658298010670184e-05,0.32017954582467345,0.34835692035403054,1.8187625539114023e-07,8.5487688316123628e-06,0.019336111734300738,1.1315578717766244e-07,4.5512976925197801e-10,1.1683959525735138e-08,0.0003953285304886199,1.1766551501209345e-06
0.00023202515853461934,0.17629302348110368,0.0,0.0,0.0,0.0,0.28128129517903022,0.0002585183617600972,0.0002190662562891755,0.023885007421756425,5.8207770011501223e-05,0.32237815240757528,0.35158900574473317,1.8006661065439911e-07,8.6974241946728553e-06,0.019905223627542136,1.1645746680910401e-07,4.6840962647133927e-10,1.1826960508986214e-08,0.00041529181829720282,1.2251693626589855e-06
0.00023728533409353488,0.17720201225984783,0.0,0.0,0.0,0.0,0.27515460698036837,0.00025427174078443768,0.00021812196539508307,0.024207883465040169,5.7761708632971013e-05,0.3244731415966729,0.35471647691675767,1.782596573413982e-07,8.8421080181304453e-06,0.020471781399695372,1.1971170440728366e-07,4.8149866462448346e-10,1.1963781329934954e-08,0.00043552807519127115,1.2736268017537578e-06
0.0002425455096524504,0.17809123775029595,0.0,0.0,0.0,0.0,0.26923502582171993,0.00025016275358142269,0.00021714293297122586,0.024524326793023261,5.7320284612307348e-05,0.32646963745262925,0.35774407627912264,1.7645813517532697e-07,8.9829087196372237e-06,0.02103567007733307,1.2291739795972772e-07,4.943924512496736e-10,1.2094663114108328e-08,0.00045602074979277861,1.3219819057202994e-06
0.000247805685211366,0.178961271911191,0.0,0.0,0.0,0.0,0.26351316718937523,0.00024618494976972623,0.00021613284685488717,0.024834536973001746,5.6883635499140505e-05,0.32837246794565639,0.36067628151818049,1.7466444026647573e-07,9.1199149345878704e-06,0.021596787564046316,1.2607362897936591e-07,5.0708729205224262e-10,1.2219838656740028e-08,0.00047675380545731609,1.3701922289567275e-06
