Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38)
0.0002668890001569052,0.1820790228325508,0.0,0.0,0.0,0.0,0.24407428514226878,0.0002326501334371842,0.00021262519713386195,0.025893709042155807,5.5383816153836857e-05,0.33493974636883661,0.37041657589902921,1.6836286561761524e-07,9.8387116109544324e-06,0.024164812771542594,2.0373551027201001e-07,8.1945517967270254e-10
0.0002680052361468063,0.182248709577988,0.0,0.0,0.0,0.0,0.24301718703088152,0.00023191008039927865,0.00021239248080568075,0.02595417998185541,5.5295898683204193e-05,0.33527221106069405,0.37096077264742089,1.6799389664408018e-07,9.8660429723814516e-06,0.024285811455478087,2.0450436532991252e-07,8.225476315598117e-10
0.0002691214721367074,0.1824176488283877,0.0,0.0,0.0,0.0,0.24196725644252054,0.00023117475572004558,0.00021215899291275885,0.026014408061761377,5.5208210439655336e-05,0.33560135020932208,0.37150149901206925,1.6762563206994992e-07,9.8932196951167419e-06,0.024406677375201621,2.0526910198132317e-07,8.2562351859016066e-10
0.00027023770812660845,0.1825858451531673,0.0,0.0,0.0,0.0,0.24092442732018615,0.00023044411512502451,0.00021192475556310378,0.026074394813890466,5.5120751542909551e-05,0.33592719736510063,0.37203878658905759,1.6725808233016527e-07,9.9202425989390064e-06,0.024527409930440759,2.0602972925471318e-07,8.2868287707764894e-10
0.00027135394411650953,0.1827533030830902,0.0,0.0,0.0,0.0,0.23988863435966903,0.00022971811471446686,0.00021168979030742401,0.026134141757352361,5.50335222726838e-05,0.3362497856819926,0.37257266661541777,1.668912575190824e-07,9.9471123960747656e-06,0.024648008536634826,2.0678625954427833e-07,8.3172575687359334e-10
0.0002724701801064106,0.1829200271283103,0.0,0.0,0.0,0.0,0.23885981301957684,0.00022899671129651946,0.00021145411852559141,0.026193650398445442,5.4946522570298718e-05,0.33656914791167319,0.37310316996427595,1.6652516727356794e-07,9.9738299679203124e-06,0.024768472625046979,2.0753870184290725e-07,8.3475219414877738e-10
0.0002735864160963117,0.1830860217493775,0.0,0.0,0.0,0.0,0.23783789947829814,0.00022827986187667012,0.00021121776084597686,0.026252922230801959,5.4859752825635846e-05,0.33688531642757991,0.37363032716545536,1.6615982121241211e-07,1.0000395922736195e-05,0.024888801641739469,2.0828707075602056e-07,8.3776224764839718e-10
0.00027470265208621276,0.18325129140461963,0.0,0.0,0.0,0.0,0.23682283067784604,0.00022756752451399474,0.00021098073811304471,0.026311958735477634,5.4773212631512684e-05,0.33719832319989224,0.37415416838437582,1.6579522815110217e-07,1.0026811305452282e-05,0.025008995048488174,2.0903137185495549e-07,8.4075593978125892e-10
0.00027581888807611384,0.18341584045197828,0.0,0.0,0.0,0.0,0.23581454424399284,0.00022685965721149192,0.00021074307009701852,0.026370761381069096,5.4686902609154883e-05,0.33750819984094999,0.37467472346009834,1.6543139740695796e-07,1.0053076571053694e-05,0.025129052320646918,2.0977162330696182e-07,8.4373334361873675e-10
0.0002768235004670248,0.18356332215629595,0.0,0.0,0.0,0.0,0.23491283439574381,0.000226226364373514,0.00021052863361982957,0.026423485016334333,5.4609420107974936e-05,0.33778443838352396,0.37514043776553996,1.6510460814912645e-07,1.0076587747633752e-05,0.025236987047607615,2.1043439403508507e-07,8.4639910820991349e-10
0.00027782811285793576,0.18371022695674816,0.0,0.0,0.0,0.0,0.23401652387697588,0.00022559662913522677,0.00021031370466707602,0.026476021458919807,5.4532123794832105e-05,0.33805818932248505,0.37560353545173658,1.6477844862650268e-07,1.0099978644907621e-05,0.025344810732240562,2.1109389968593713e-07,8.4905174016412688e-10
0.0002788327252488467,0.18385655792583697,0.0,0.0,0.0,0.0,0.23312556869118933,0.00022497042224045284,0.00021009829727019398,0.02652837175405881,5.4455013637329059e-05,0.33832947492739579,0.3760640375678917,1.6445292519922179e-07,1.012324983619561e-05,0.025452523021715107,2.1175014861567882e-07,8.5169127309111569e-10
0.00028084195003066865,0.1841475109679827,0.0,0.0,0.0,0.0,0.23135955078839385,0.00022372847744637879,0.00020966610141604446,0.026632518048101694,5.4301351831563328e-05,0.3388647378857369,0.37697733812137818,1.6380380855331574e-07,1.0169435210524435e-05,0.025667612076830274,2.1305291496458717e-07,8.5693119733073286e-10
0.0002826352432956105,0.18440528761895839,0.0,0.0,0.0,0.0,0.22980099252933656,0.00022263163964994945,0.0002092788706441235,0.026724853060186151,5.4164832681980542e-05,0.33933436306436826,0.37778392157900209,1.6322665439560737e-07,1.0210258048121303e-05,0.025859205873102916,2.1420476148642716e-07,8.61564099090346e-10
0.0002844285365605523,0.18466128330525883,0.0,0.0,0.0,0.0,0.22825884769255667,0.00022154561023558138,0.0002088903178709364,0.026816610517570491,5.4028905974563604e-05,0.33979646173179379,0.37858254590923418,1.6265160698699733e-07,1.0250707810708618e-05,0.02605043974282047,2.1534636977930273e-07,8.6615582113721403e-10
0.00028622182982549415,0.18491551479097426,0.0,0.0,0.0,0.0,0.22673288126462562,0.00022047023268517989,0.00020850051473388377,0.026907796095522851,5.3893571143558528e-05,0.34025115255928018,0.3793733235696955,1.6207869304314675e-07,1.0290787601964399e-05,0.02624131197751876,2.1647779282403944e-07,8.707065765682684e-10
0.000288015123090436,0.18516799940010661,0.0,0.0,0.0,0.0,0.22522286247639939,0.00021940535348973921,0.0002081095308282425,0.026998415394612063,5.3758827461917822e-05,0.3406985519872533,0.38015636499349731,1.6150793773616203e-07,1.0330500522043612e-05,0.026431820953697931,2.1759908371784393e-07,8.7521657894854257e-10
0.0002898084163553778,0.18541875394527227,0.0,0.0,0.0,0.0,0.22372856470434843,0.00021835082205305962,0.00020771743376334008,0.027088473941727493,5.3624674087993602e-05,0.34113877427969858,0.38093177863603889,1.6093936485216589e-07,1.0369849647968252e-05,0.026621965129287165,2.1871029625098271e-07,8.7968604463065946e-10
0.00029160170962031965,0.1856677949373152,0.0,0.0,0.0,0.0,0.22224976514561476,0.00021730649042762495,0.00020732428937670166,0.027177977187555685,5.3491110117887316e-05,0.34157193173118616,0.38169967112475578,1.6037299641709693e-07,1.0408838032215838e-05,0.026811743014336233,2.1981148537264621e-07,8.8411519462860929e-10
0.0002933950028852615,0.18591513927820455,0.0,0.0,0.0,0.0,0.22078624526164581,0.00021627221366034426,0.00020693016135799625,0.027266930515834644,5.3358134473141254e-05,0.34199813435646365,0.38246014705917036,1.5980885328882889e-07,1.0447468715552004e-05,0.02700115322861461,2.2090270626238616e-07,8.885042508829362e-10
0.0002951882961502033,0.18616080280507238,0.0,0.0,0.0,0.0,0.21933779035636428,0.00021524784946168148,0.00020653511159736063,0.027355339239384734,5.3225745967821415e-05,0.34241749016275963,0.38321330920464375,1.5924695497978875e-07,1.0485744715914772e-05,0.027190194461281972,2.2198401437551025e-07,8.928534364433163e-10
0.00029698158941514514,0.18640480196383297,0.0,0.0,0.0,0.0,0.21790418959419702,0.00021423325823997553,0.00020613920023433751,0.027443208602724162,5.3093943367381209e-05,0.34283010512696777,0.38395925848568468,1.5868731932652841e-07,1.0523669037516511e-05,0.027378865479598394,2.2305546647804933e-07,8.9716297963134294e-10
0.000298774882680087,0.18664715239337856,0.0,0.0,0.0,0.0,0.2164852357541063,0.00021322830290456844,0.00020574248577308178,0.027530543780530069,5.2962725352180533e-05,0.34323608335028527,0.38469809409976891,1.5812996300226078e-07,1.0561244667882155e-05,0.027567165108095714,2.2411711988554349e-07,9.0143311097882604e-10
0.0003005681759450288,0.1868878699973716,0.0,0.0,0.0,0.0,0.21508072525234534,0.00021223284887868503,0.00020534502508412646,0.027617349880285639,5.2832090487047744e-05,0.34363552703214145,0.38542991350867056,1.5757490183975809e-07,1.059847457184623e-05,0.027755092237937769,2.2516903151287498e-07,9.0566405940608189e-10
0.00030236146920997064,0.18712697021565564,0.0,0.0,0.0,0.0,0.21369045803983111,0.00021124676402320975,0.00020494687336827523,0.027703631942973726,5.2702037276543097e-05,0.34402853652856669,0.38615481248687,1.5702215008510101e-07,1.0635361687312706e-05,0.027942645822137856,2.262112591159177e-07,9.0985605721600166e-10
0.0003041547624749125,0.187364468487563,0.0,0.0,0.0,0.0,0.21231423754761095,0.00021026991860240095,0.00020454808419373888,0.027789394944232229,5.2572564158823896e-05,0.3444152103792783,0.38687288514792384,1.5647172062134961e-07,1.0671908939764912e-05,0.0281298248754684,2.2724386163871342e-07,9.1400934149046354e-10
0.0003059480557398543,0.18760037999869128,0.0,0.0,0.0,0.0,0.21095187062201087,0.00020930218523109383,0.00020414870963774478,0.027874643795633647,5.2443669435795364e-05,0.34479564534089618,0.38758422397558501,1.559236260954927e-07,1.0708119237615844e-05,0.028316628473684557,2.282668972176595e-07,9.1812414606292408e-10
0.00030774134900479614,0.1878347198048142,0.0,0.0,0.0,0.0,0.20960316747100538,0.00020834343883159042,0.00020374880029929091,0.027959383345844767,5.2315351352507089e-05,0.34516993641365284,0.38828891984964764,1.5537787795610499e-07,1.0743995443206377e-05,0.028503055753420627,2.2928042343719076e-07,9.2220070254674238e-10
0.00030953464226973797,0.18806750275299314,0.0,0.0,0.0,0.0,0.20826794158024411,0.00020739355659308016,0.00020334840518068266,0.028043618381515898,5.2187608220646814e-05,0.34553817688809163,0.38898706208559802,1.5483448474411366e-07,1.0779540425940523e-05,0.028689105908903955,2.3028450208576115e-07,9.2623925946437358e-10
0.0003113279355346798,0.18829874353870116,0.0,0.0,0.0,0.0,0.20694600963769419,0.00020645241790216912,0.0002029475720274169,0.028127353628087343,5.2060438130748491e-05,0.3459004583863442,0.38967873847053869,1.542934563529202e-07,1.0814757039642251e-05,0.028874778189347063,2.3127919213261288e-07,9.3024005399912823e-10
0.00031312122879962164,0.18852845669801505,0.0,0.0,0.0,0.0,0.20563719147440135,0.00020551990426393812,0.00020254634728008482,0.028210593750928346,5.1933839065485744e-05,0.34625687089246915,0.39036403529161073,1.5375480257706972e-07,1.0849648074180874e-05,0.029060071898350696,2.3226455015536165e-07,9.3420331371487537e-10
0.00031491452206456347,0.18875665658535384,0.0,0.0,0.0,0.0,0.20434130999837377,0.00020459589930643758,0.00020214477580569092,0.028293343356103916,5.1807809166937685e-05,0.34660750278877139,0.39104303736722473,1.5321852896610982e-07,1.0884216325183679e-05,0.029244986391625392,2.3324063827906991e-07,9.3812928848792075e-10
0.0003167078153295053,0.18898335740559724,0.0,0.0,0.0,0.0,0.20305819113612511,0.00020368028875407577,0.00020174290119998455,0.028375606991385794,5.1682346464419475e-05,0.34695244088622412,0.39171582807513627,1.5268464091104747e-07,1.0918464621749124e-05,0.029429521075909591,2.3420751977303933e-07,9.4201823279694084e-10
0.00031850110859444713,0.18920857319360734,0.0,0.0,0.0,0.0,0.20178766376642818,0.00020277296029847018,0.00020134076609153772,0.028457389147111888,5.1557448720547557e-05,0.34729177046002274,0.39238248938412545,1.521531467977184e-07,1.0952395684363934e-05,0.029613675407248984,2.3516525054845704e-07,9.4587037152544446e-10
0.00032029440185938897,0.18943231783528808,0.0,0.0,0.0,0.0,0.20052955966550207,0.0002018738035935815,0.00020093841167125921,0.028538694257199085,5.1433113873609761e-05,0.34762557527827631,0.39304310187999503,1.5162405086709546e-07,1.0986012190426711e-05,0.02979744889007227,2.3611388961462343e-07,9.4968594201772798e-10
0.0003220876951243308,0.18965460504744341,0.0,0.0,0.0,0.0,0.19928371344412071,0.000200982710255106,0.00020053587779199746,0.028619526699808769,5.1309339825693504e-05,0.34795393763667681,0.39369774479548431,1.5109735558724936e-07,1.1019316944236724e-05,0.029980841074768883,2.3705350253787841e-07,9.5346520799144767e-10
0.00032388098838927263,0.18987544839741466,0.0,0.0,0.0,0.0,0.19804996249054577,0.00020009957378503226,0.00020013320337438864,0.028699890798252772,5.1186124320038626e-05,0.34827693838839519,0.39434649603758254,1.5057306528219928e-07,1.1052312629534741e-05,0.030163851556692066,2.3798414893115838e-07,9.5720840921898826e-10
0.00032567428165421446,0.19009486130436773,0.0,0.0,0.0,0.0,0.19682814691877429,0.00019922428950419814,0.00019973042629005364,0.028779790822031064,5.1063465071694719e-05,0.34859465697059755,0.39498943221232191,1.5005118403812313e-07,1.1085001806386065e-05,0.030346479975619227,2.3890588385995312e-07,9.60915767182226e-10
0.0003274675749191563,0.1903128570266911,0.0,0.0,0.0,0.0,0.19561810951312861,0.00019835675456056199,0.00019932758301194277,0.0288592309875518,5.0941359875295754e-05,0.34890717143480637,0.39562662865103226,1.4953171210745233e-07,1.1117387200180058e-05,0.030528726013761123,2.3981877218600386e-07,9.6458754276475098e-10
0.00032926086818409813,0.19052944867840277,0.0,0.0,0.0,0.0,0.19441969567543776,0.00019749686789010621,0.00019892470899856728,0.028938215458978594,5.0819806415885453e-05,0.3492145584745483,0.39625815943564646,1.4901465019368376e-07,1.1149471547589148e-05,0.030710589394782349,2.4072288009226541e-07,9.6822400216441653e-10
0.00033105416144903996,0.19074464922224754,0.0,0.0,0.0,0.0,0.19323275336949158,0.00019664453011936363,0.00019852183902154452,0.029016748348978799,5.0698802260744343e-05,0.34951689345494985,0.39688409742519676,1.485000017231644e-07,1.1181257294423929e-05,0.030892069882599425,2.4161826027885172e-07,9.7182535734938054e-10
0.0003328474547139818,0.1909584714795854,0.0,0.0,0.0,0.0,0.19205713307466563,0.00019579964358042051,0.00019811900655077605,0.029094833719599516,5.0578345102199234e-05,0.34981425043726716,0.39750451427785882,1.4798776588742335e-07,1.1212746997825352e-05,0.031073167280248257,2.4250497158578743e-07,9.7539184498300198e-10
0.0003346407479789236,0.19117092811933878,0.0,0.0,0.0,0.0,0.19089268773162421,0.00019496211228874213,0.00019771624395647713,0.029172475582877239,5.0458432539158201e-05,0.35010670220864837,0.39811948047680656,1.4747794116320746e-07,1.1243943384702895e-05,0.031253881427926199,2.4338308343620785e-07,9.7892374429556203e-10
0.00033643404124386546,0.19138203167206627,0.0,0.0,0.0,0.0,0.18973927269367979,0.00019413184187028806,0.00019731358290538961,0.029249677901640906,5.0339062115663721e-05,0.35039432030735779,0.3987290653534431,1.4697052761296442e-07,1.1274848946765655e-05,0.031434212202437056,2.4425265444581321e-07,9.8242129104845883e-10
0.0003382273345088073,0.1915917945327204,0.0,0.0,0.0,0.0,0.18859674568448043,0.00019330873953795556,0.00019691105419663706,0.02932644459041682,5.0220231397856195e-05,0.35067717504437601,0.39933333710767194,1.4646552468866e-07,1.1305466049852614e-05,0.031614159516727185,2.4511373596584732e-07,9.858846917842833e-10
0.0003400206277737491,0.19180022894703433,0.0,0.0,0.0,0.0,0.18746496674934493,0.00019249271407634615,0.00019650868740924137,0.029402779516078045,5.0101937927651676e-05,0.35095533553011049,0.39993236283105693,1.4596292903275291e-07,1.1335797347774583e-05,0.031793723318009358,2.4596639601984919e-07,9.893142201038045e-10
0.00034163459171219677,0.1919866941166395,0.0,0.0,0.0,0.0,0.18645544147519111,0.00019176426771808403,0.00019614671957487274,0.029471114949925749,4.9995931058503256e-05,0.35120172255206594,0.40046705520017162,1.4551264934251483e-07,1.1362853274145252e-05,0.031955002819352672,2.467266458723453e-07,9.9237206054889372e-10
0.0003432485556506444,0.19217210179078703,0.0,0.0,0.0,0.0,0.18545441177034339,0.00019104141658552961,0.00019578492683744325,0.029539106503092039,4.9890355486194421e-05,0.35144441099646845,0.40099759914190769,1.4506431667727761e-07,1.1389681431994244e-05,0.032115971667962387,2.4748016533969304e-07,9.9540283036223034e-10
0.00034486251958909205,0.1923564606264138,0.0,0.0,0.0,0.0,0.18446178025333501,0.00019032409729775895,0.0001954233291347943,0.029606756898393514,4.9785209408432501e-05,0.35168344884382413,0.40152404134823416,1.4461792836333476e-07,1.1416283542675345e-05,0.032276629893503002,2.4822699155282954e-07,9.9840667888998686e-10
0.0003464764835275397,0.19253977917703702,0.0,0.0,0.0,0.0,0.18347745095512716,0.00018961224741466021,0.00019506194564088838,0.029674068829120787,4.9680490932705484e-05,0.35191888334582333,0.40204642783683348,1.4417348083040992e-07,1.1442661600223292e-05,0.032436977545457643,2.4896718428159048e-07,1.0013838465352972e-09
0.00034809044746598734,0.19272206591932992,0.0,0.0,0.0,0.0,0.18250132929379201,0.00018890580541225136,0.00019470079535669336,0.029741044959415902,4.9576198204676861e-05,0.3521507610382556,0.40256480396307626,1.4373097241638068e-07,1.1468817210713251e-05,0.032597014693189201,2.4970077991685989e-07,1.0043344796681607e-09
0.0003495066235549086,0.192881170551403,0.0,0.0,0.0,0.0,0.18165151611436459,0.00018829034287247171,0.00019438410990561269,0.029799538795603771,4.9485035549565493e-05,0.35235132913974276,0.40301638624631192,1.4334428724294514e-07,1.1491585608978033e-05,0.032737183939780937,2.503390704777942e-07,1.0069017813082126e-09
0.0003509227996438298,0.19303949284492758,0.0,0.0,0.0,0.0,0.18080788826289734,0.00018767895692849411,0.00019406763016349978,0.029857777883479129,4.9394197987655277e-05,0.35254922459613947,0.40346494508481856,1.4295908970421894e-07,1.1514185296681235e-05,0.032877114261405292,2.5097234537163148e-07,1.009448909172821e-09
0.00035233897573275105,0.19319703836657973,0.0,0.0,0.0,0.0,0.17997038439989582,0.00018707160772331346,0.00019375136789380698,0.02991576396892703,4.9303684229099593e-05,0.35274447752688154,0.40391050989844812,1.4257537761477258e-07,1.1536617470201617e-05,0.033016805740537461,2.5160064008486444e-07,1.0119760059941304e-09
0.0003537551518216723,0.1933538126296201,0.0,0.0,0.0,0.0,0.17913894395697744,0.00018646825591465347,0.00019343533478162315,0.029973498781434463,4.9213493023695496e-05,0.3529371176538898,0.40435310973884631,1.4219314956885461e-07,1.155888309217768e-05,0.033156258470436566,2.5222397054973324e-07,1.0144831358544364e-09
0.0003551713279105935,0.1935098211007862,0.0,0.0,0.0,0.0,0.17831350712391306,0.00018586886266934091,0.00019311954195031783,0.030030984034252091,4.9123623089141783e-05,0.35312717430915186,0.40479277329565438,1.4181240178388894e-07,1.1580983418656031e-05,0.033295472554159024,2.5284236980435731e-07,1.0169704316376295e-09
0.0003564458863906226,0.19364957845268782,0.0,0.0,0.0,0.0,0.1775756982297633,0.00018533276162171133,0.00019283554285446858,0.030082508791337923,4.9043013761198349e-05,0.35329604036338341,0.40518598339869988,1.4147099198943737e-07,1.1600733386832923e-05,0.033420561280262648,2.5339474451376225e-07,1.0191921666657549e-09
0.0003577204448706517,0.19378872382063494,0.0,0.0,0.0,0.0,0.17684266186298248,0.00018479980833637947,0.00019255175511260518,0.030133834006349197,4.8962662686775229e-05,0.35346285809727751,0.40557685847691421,1.4113077726525473e-07,1.1620351178822141e-05,0.033545456883816938,2.5394316981145372e-07,1.0213980165598994e-09
